timestamp,field_id,trap_id,temp_c,humidity_pct,wind_kmh,rainfall_mm
2026-05-25 01:20:00,F01,TRAP-A,22.7,93.05,10.71,0.0
2026-05-25 01:30:00,F01,TRAP-A,21.46,95.47,14.59,0.0
2026-05-25 01:40:00,F01,TRAP-A,22.18,91.88,10.31,0.0
2026-05-25 01:50:00,F01,TRAP-A,22.61,89.66,16.32,0.0
2026-05-25 02:00:00,F01,TRAP-A,22.14,89.96,10.43,0.0
2026-05-25 02:10:00,F01,TRAP-A,22.33,89.75,10.74,0.0
2026-05-25 02:20:00,F01,TRAP-A,22.45,94.12,12.28,0.0
2026-05-25 02:30:00,F01,TRAP-A,22.48,96.54,19.19,0.0
2026-05-25 02:40:00,F01,TRAP-A,22.62,91.33,11.81,0.0
2026-05-25 02:50:00,F01,TRAP-A,21.77,94.18,13.96,0.0
2026-05-25 03:00:00,F01,TRAP-A,22.09,88.63,13.53,0.0
2026-05-25 03:10:00,F01,TRAP-A,21.7,92.7,11.47,0.0
2026-05-25 03:20:00,F01,TRAP-A,23.57,93.71,11.95,0.0
2026-05-25 03:30:00,F01,TRAP-A,21.18,88.17,19.19,0.0
2026-05-25 03:40:00,F01,TRAP-A,23.87,91.01,11.92,0.0
2026-05-25 03:50:00,F01,TRAP-A,24.14,93.01,14.96,0.0
2026-05-25 04:00:00,F01,TRAP-A,22.89,83.57,21.52,0.0
2026-05-25 04:10:00,F01,TRAP-A,21.15,93.89,11.95,0.0
2026-05-25 04:20:00,F01,TRAP-A,23.06,91.07,13.17,0.0
2026-05-25 04:30:00,F01,TRAP-A,23.41,91.58,12.47,0.0
2026-05-25 04:40:00,F01,TRAP-A,22.78,88.34,12.53,0.0
2026-05-25 04:50:00,F01,TRAP-A,23.31,84.63,12.21,0.0
2026-05-25 05:00:00,F01,TRAP-A,25.08,89.82,15.02,0.0
2026-05-25 05:10:00,F01,TRAP-A,24.53,87.8,16.03,0.0
2026-05-25 05:20:00,F01,TRAP-A,23.41,87.59,15.34,0.0
2026-05-25 05:30:00,F01,TRAP-A,23.02,89.71,19.73,0.0
2026-05-25 05:40:00,F01,TRAP-A,24.2,88.36,12.46,0.0
2026-05-25 05:50:00,F01,TRAP-A,24.46,90.71,13.15,0.0
2026-05-25 06:00:00,F01,TRAP-A,25.19,85.73,13.27,0.0
2026-05-25 06:10:00,F01,TRAP-A,24.54,83.04,12.79,0.0
2026-05-25 06:20:00,F01,TRAP-A,25.56,83.71,12.44,0.0
2026-05-25 06:30:00,F01,TRAP-A,26.88,84.62,13.96,0.0
2026-05-25 06:40:00,F01,TRAP-A,26.16,85.5,17.33,0.0
2026-05-25 06:50:00,F01,TRAP-A,25.66,78.67,21.17,0.0
2026-05-25 07:00:00,F01,TRAP-A,25.74,81.73,12.27,0.0
2026-05-25 07:10:00,F01,TRAP-A,25.79,85.1,17.0,0.0
2026-05-25 07:20:00,F01,TRAP-A,27.22,79.83,16.96,0.0
2026-05-25 07:30:00,F01,TRAP-A,25.96,82.11,13.16,0.0
2026-05-25 07:40:00,F01,TRAP-A,26.7,80.36,11.95,1.0
2026-05-25 07:50:00,F01,TRAP-A,26.9,80.87,25.34,0.0
2026-05-25 08:00:00,F01,TRAP-A,26.65,75.8,14.64,0.0
2026-05-25 08:10:00,F01,TRAP-A,26.15,75.16,23.43,0.0
2026-05-25 08:20:00,F01,TRAP-A,27.7,76.57,13.23,0.0
2026-05-25 08:30:00,F01,TRAP-A,27.59,72.04,12.65,0.0
2026-05-25 08:40:00,F01,TRAP-A,28.23,74.55,11.89,0.0
2026-05-25 08:50:00,F01,TRAP-A,27.6,75.21,23.24,0.0
2026-05-25 09:00:00,F01,TRAP-A,29.19,78.41,11.67,0.0
2026-05-25 09:10:00,F01,TRAP-A,27.7,74.33,10.74,0.0
2026-05-25 09:20:00,F01,TRAP-A,29.96,74.27,12.69,0.0
2026-05-25 09:30:00,F01,TRAP-A,27.37,75.01,11.82,0.0
2026-05-25 09:40:00,F01,TRAP-A,29.3,69.09,11.16,0.0
2026-05-25 09:50:00,F01,TRAP-A,29.51,70.5,13.13,0.0
2026-05-25 10:00:00,F01,TRAP-A,28.66,76.41,11.32,0.0
2026-05-25 10:10:00,F01,TRAP-A,29.8,69.59,11.35,0.0
2026-05-25 10:20:00,F01,TRAP-A,30.65,72.04,9.72,0.0
2026-05-25 10:30:00,F01,TRAP-A,28.01,71.14,12.15,0.0
2026-05-25 10:40:00,F01,TRAP-A,30.34,64.53,9.71,0.0
2026-05-25 10:50:00,F01,TRAP-A,28.08,68.51,9.88,0.0
2026-05-25 11:00:00,F01,TRAP-A,29.45,67.64,12.78,0.0
2026-05-25 11:10:00,F01,TRAP-A,31.66,67.65,9.95,0.0
2026-05-25 11:20:00,F01,TRAP-A,30.02,64.51,9.18,0.0
2026-05-25 11:30:00,F01,TRAP-A,29.66,63.2,11.06,0.0
2026-05-25 11:40:00,F01,TRAP-A,30.56,64.42,9.03,0.0
2026-05-25 11:50:00,F01,TRAP-A,32.48,65.01,9.08,0.0
2026-05-25 12:00:00,F01,TRAP-A,29.46,67.88,10.87,0.0
2026-05-25 12:10:00,F01,TRAP-A,30.17,69.16,11.82,0.0
2026-05-25 12:20:00,F01,TRAP-A,32.3,67.82,11.64,0.0
2026-05-25 12:30:00,F01,TRAP-A,32.66,66.23,9.41,0.0
2026-05-25 12:40:00,F01,TRAP-A,31.16,61.33,9.08,0.0
2026-05-25 12:50:00,F01,TRAP-A,30.32,62.62,11.74,0.0
2026-05-25 13:00:00,F01,TRAP-A,33.04,63.99,7.56,0.0
2026-05-25 13:10:00,F01,TRAP-A,32.68,61.74,7.25,2.31
2026-05-25 13:20:00,F01,TRAP-A,31.98,64.64,9.87,0.0
2026-05-25 13:30:00,F01,TRAP-A,30.82,64.91,8.01,0.0
2026-05-25 13:40:00,F01,TRAP-A,31.45,64.38,9.98,0.0
2026-05-25 13:50:00,F01,TRAP-A,31.37,65.57,7.0,0.0
2026-05-25 14:00:00,F01,TRAP-A,31.76,60.74,7.14,0.0
2026-05-25 14:10:00,F01,TRAP-A,32.65,65.36,12.62,0.0
2026-05-25 14:20:00,F01,TRAP-A,32.18,61.33,7.31,0.0
2026-05-25 14:30:00,F01,TRAP-A,30.59,60.8,8.21,0.0
2026-05-25 14:40:00,F01,TRAP-A,32.52,64.59,5.73,0.0
2026-05-25 14:50:00,F01,TRAP-A,31.63,66.44,5.85,0.0
2026-05-25 15:00:00,F01,TRAP-A,31.88,64.78,5.25,0.0
2026-05-25 15:10:00,F01,TRAP-A,32.45,63.8,6.68,0.0
2026-05-25 15:20:00,F01,TRAP-A,30.32,64.74,18.41,0.0
2026-05-25 15:30:00,F01,TRAP-A,31.11,64.55,11.01,0.0
2026-05-25 15:40:00,F01,TRAP-A,30.63,61.67,7.7,0.0
2026-05-25 15:50:00,F01,TRAP-A,29.71,61.67,10.52,0.0
2026-05-25 16:00:00,F01,TRAP-A,31.15,64.9,7.22,0.0
2026-05-25 16:10:00,F01,TRAP-A,32.78,65.65,5.81,0.0
2026-05-25 16:20:00,F01,TRAP-A,29.18,65.84,4.93,0.0
2026-05-25 16:30:00,F01,TRAP-A,30.51,67.9,7.46,0.0
2026-05-25 16:40:00,F01,TRAP-A,30.92,66.09,4.87,0.0
2026-05-25 16:50:00,F01,TRAP-A,30.38,68.47,5.79,0.0
2026-05-25 17:00:00,F01,TRAP-A,30.05,67.16,9.37,0.0
2026-05-25 17:10:00,F01,TRAP-A,28.96,72.56,4.5,0.0
2026-05-25 17:20:00,F01,TRAP-A,30.04,68.7,4.47,0.0
2026-05-25 17:30:00,F01,TRAP-A,29.09,74.86,4.79,0.0
2026-05-25 17:40:00,F01,TRAP-A,27.78,70.42,6.42,0.0
2026-05-25 17:50:00,F01,TRAP-A,30.33,69.56,4.87,0.0
2026-05-25 18:00:00,F01,TRAP-A,29.97,68.41,6.1,0.0
2026-05-25 18:10:00,F01,TRAP-A,29.07,67.63,5.08,0.23
2026-05-25 18:20:00,F01,TRAP-A,29.04,69.35,6.14,0.0
2026-05-25 18:30:00,F01,TRAP-A,29.53,70.23,5.02,0.0
2026-05-25 18:40:00,F01,TRAP-A,28.67,74.03,15.81,0.0
2026-05-25 18:50:00,F01,TRAP-A,29.02,72.35,6.14,0.0
2026-05-25 19:00:00,F01,TRAP-A,27.87,74.76,8.23,0.0
2026-05-25 19:10:00,F01,TRAP-A,28.97,78.13,7.82,0.0
2026-05-25 19:20:00,F01,TRAP-A,27.98,75.35,6.28,0.0
2026-05-25 19:30:00,F01,TRAP-A,27.69,81.42,5.14,0.0
2026-05-25 19:40:00,F01,TRAP-A,26.32,73.93,6.54,0.0
2026-05-25 19:50:00,F01,TRAP-A,27.37,77.15,7.9,0.0
2026-05-25 20:00:00,F01,TRAP-A,26.28,76.83,6.41,0.0
2026-05-25 20:10:00,F01,TRAP-A,26.24,81.18,4.91,0.0
2026-05-25 20:20:00,F01,TRAP-A,25.9,73.89,4.81,0.0
2026-05-25 20:30:00,F01,TRAP-A,25.51,76.53,6.05,0.0
2026-05-25 20:40:00,F01,TRAP-A,27.87,80.51,5.46,0.0
2026-05-25 20:50:00,F01,TRAP-A,27.04,85.3,12.18,0.0
2026-05-25 21:00:00,F01,TRAP-A,27.32,82.62,5.79,0.0
2026-05-25 21:10:00,F01,TRAP-A,24.62,79.3,6.84,0.0
2026-05-25 21:20:00,F01,TRAP-A,25.47,80.31,9.2,0.0
2026-05-25 21:30:00,F01,TRAP-A,24.19,88.09,10.67,0.0
2026-05-25 21:40:00,F01,TRAP-A,24.49,82.95,7.69,0.0
2026-05-25 21:50:00,F01,TRAP-A,24.14,82.73,6.49,0.0
2026-05-25 22:00:00,F01,TRAP-A,25.69,89.35,6.99,0.0
2026-05-25 22:10:00,F01,TRAP-A,24.22,88.74,7.82,0.0
2026-05-25 22:20:00,F01,TRAP-A,25.23,89.94,7.71,0.0
2026-05-25 22:30:00,F01,TRAP-A,24.7,84.9,7.8,3.75
2026-05-25 22:40:00,F01,TRAP-A,25.91,83.97,7.1,0.0
2026-05-25 22:50:00,F01,TRAP-A,22.74,88.6,14.18,0.05
2026-05-25 23:00:00,F01,TRAP-A,24.79,89.57,7.1,0.0
2026-05-25 23:10:00,F01,TRAP-A,24.56,90.09,8.92,0.0
2026-05-25 23:20:00,F01,TRAP-A,22.74,93.3,19.14,0.0
2026-05-25 23:30:00,F01,TRAP-A,24.2,85.68,10.76,0.0
2026-05-25 23:40:00,F01,TRAP-A,23.55,92.54,9.02,0.0
2026-05-25 23:50:00,F01,TRAP-A,22.99,88.01,8.35,0.0
2026-05-26 00:00:00,F01,TRAP-A,22.42,93.22,18.01,0.0
2026-05-26 00:10:00,F01,TRAP-A,22.41,90.2,8.27,4.17
2026-05-26 00:20:00,F01,TRAP-A,24.54,89.64,11.83,0.0
2026-05-26 00:30:00,F01,TRAP-A,22.82,90.4,14.93,0.0
2026-05-26 00:40:00,F01,TRAP-A,23.38,88.54,8.82,0.0
2026-05-26 00:50:00,F01,TRAP-A,22.06,92.46,12.79,0.0
2026-05-26 01:00:00,F01,TRAP-A,22.02,90.6,29.35,0.0
2026-05-26 01:10:00,F01,TRAP-A,23.46,94.65,12.31,0.0
2026-05-26 01:20:00,F01,TRAP-A,21.48,94.4,11.02,0.0
2026-05-26 01:30:00,F01,TRAP-A,22.2,97.11,15.8,0.0
2026-05-26 01:40:00,F01,TRAP-A,22.54,93.87,12.16,0.0
2026-05-26 01:50:00,F01,TRAP-A,22.59,94.29,14.04,0.0
2026-05-26 02:00:00,F01,TRAP-A,22.36,96.5,12.7,0.0
2026-05-26 02:10:00,F01,TRAP-A,22.82,91.41,10.31,0.0
2026-05-26 02:20:00,F01,TRAP-A,23.08,89.21,11.05,0.0
2026-05-26 02:30:00,F01,TRAP-A,23.13,93.35,10.72,0.0
2026-05-26 02:40:00,F01,TRAP-A,21.79,89.18,10.95,0.0
2026-05-26 02:50:00,F01,TRAP-A,22.39,98.0,10.78,0.0
2026-05-26 03:00:00,F01,TRAP-A,23.62,96.08,12.5,0.0
2026-05-26 03:10:00,F01,TRAP-A,23.44,97.66,11.57,0.0
2026-05-26 03:20:00,F01,TRAP-A,21.69,92.19,16.9,0.0
2026-05-26 03:30:00,F01,TRAP-A,23.15,93.16,15.36,0.0
2026-05-26 03:40:00,F01,TRAP-A,21.36,90.37,13.86,0.0
2026-05-26 03:50:00,F01,TRAP-A,23.07,93.43,13.41,0.0
2026-05-26 04:00:00,F01,TRAP-A,24.65,87.86,12.37,0.0
2026-05-26 04:10:00,F01,TRAP-A,22.48,84.19,13.5,0.0
2026-05-26 04:20:00,F01,TRAP-A,22.68,88.2,14.72,0.0
2026-05-26 04:30:00,F01,TRAP-A,24.07,86.15,16.29,0.0
2026-05-26 04:40:00,F01,TRAP-A,22.35,93.07,12.03,0.0
2026-05-26 04:50:00,F01,TRAP-A,23.21,93.47,15.53,0.0
2026-05-26 05:00:00,F01,TRAP-A,24.33,84.97,15.95,0.0
2026-05-26 05:10:00,F01,TRAP-A,23.49,91.23,14.37,0.0
2026-05-26 05:20:00,F01,TRAP-A,23.96,89.88,12.67,0.0
2026-05-26 05:30:00,F01,TRAP-A,24.9,83.06,14.3,0.0
2026-05-26 05:40:00,F01,TRAP-A,24.8,85.48,14.08,0.0
2026-05-26 05:50:00,F01,TRAP-A,24.84,84.45,13.94,0.0
2026-05-26 06:00:00,F01,TRAP-A,24.53,87.21,13.85,0.0
2026-05-26 06:10:00,F01,TRAP-A,25.27,81.69,12.35,0.0
2026-05-26 06:20:00,F01,TRAP-A,25.05,83.93,12.59,0.0
2026-05-26 06:30:00,F01,TRAP-A,25.7,81.86,12.27,0.0
2026-05-26 06:40:00,F01,TRAP-A,25.12,84.14,12.76,0.0
2026-05-26 06:50:00,F01,TRAP-A,25.55,81.79,12.81,0.0
2026-05-26 07:00:00,F01,TRAP-A,25.1,80.37,12.69,0.0
2026-05-26 07:10:00,F01,TRAP-A,26.05,80.53,12.51,0.0
2026-05-26 07:20:00,F01,TRAP-A,25.62,85.51,15.73,0.0
2026-05-26 07:30:00,F01,TRAP-A,25.58,78.73,16.8,0.0
2026-05-26 07:40:00,F01,TRAP-A,26.87,76.52,12.79,0.0
2026-05-26 07:50:00,F01,TRAP-A,27.03,79.93,12.62,0.0
2026-05-26 08:00:00,F01,TRAP-A,27.68,77.46,17.01,0.0
2026-05-26 08:10:00,F01,TRAP-A,26.91,73.62,14.28,0.0
2026-05-26 08:20:00,F01,TRAP-A,27.77,82.09,12.29,0.0
2026-05-26 08:30:00,F01,TRAP-A,28.08,74.98,14.89,0.0
2026-05-26 08:40:00,F01,TRAP-A,28.19,74.27,12.3,0.0
2026-05-26 08:50:00,F01,TRAP-A,27.37,74.97,13.57,0.0
2026-05-26 09:00:00,F01,TRAP-A,28.34,78.27,25.53,0.0
2026-05-26 09:10:00,F01,TRAP-A,28.7,69.11,11.74,0.0
2026-05-26 09:20:00,F01,TRAP-A,28.6,73.39,18.53,0.0
2026-05-26 09:30:00,F01,TRAP-A,27.1,77.31,11.56,0.0
2026-05-26 09:40:00,F01,TRAP-A,29.08,71.82,12.59,0.0
2026-05-26 09:50:00,F01,TRAP-A,30.9,67.82,11.96,0.0
2026-05-26 10:00:00,F01,TRAP-A,29.01,68.79,14.54,0.0
2026-05-26 10:10:00,F01,TRAP-A,28.88,70.3,9.99,0.0
2026-05-26 10:20:00,F01,TRAP-A,29.93,72.57,12.61,0.0
2026-05-26 10:30:00,F01,TRAP-A,30.03,67.87,13.77,0.0
2026-05-26 10:40:00,F01,TRAP-A,30.89,70.28,11.24,0.0
2026-05-26 10:50:00,F01,TRAP-A,29.07,64.14,9.49,0.0
2026-05-26 11:00:00,F01,TRAP-A,30.81,63.65,9.83,0.0
2026-05-26 11:10:00,F01,TRAP-A,30.83,65.61,12.23,0.0
2026-05-26 11:20:00,F01,TRAP-A,30.37,69.99,15.42,0.0
2026-05-26 11:30:00,F01,TRAP-A,30.87,66.16,10.12,0.0
2026-05-26 11:40:00,F01,TRAP-A,31.54,66.33,10.77,0.0
2026-05-26 11:50:00,F01,TRAP-A,31.52,65.95,8.9,0.2
2026-05-26 12:00:00,F01,TRAP-A,30.01,67.69,9.54,0.0
2026-05-26 12:10:00,F01,TRAP-A,31.67,63.08,9.01,0.0
2026-05-26 12:20:00,F01,TRAP-A,31.05,66.05,10.8,0.0
2026-05-26 12:30:00,F01,TRAP-A,31.24,61.99,19.97,0.0
2026-05-26 12:40:00,F01,TRAP-A,31.31,68.8,12.29,0.0
2026-05-26 12:50:00,F01,TRAP-A,31.19,61.64,7.73,0.0
2026-05-26 13:00:00,F01,TRAP-A,32.31,61.26,9.5,2.34
2026-05-26 13:10:00,F01,TRAP-A,31.34,64.69,6.96,0.0
2026-05-26 13:20:00,F01,TRAP-A,30.55,63.4,7.44,0.0
2026-05-26 13:30:00,F01,TRAP-A,31.15,63.92,6.99,0.0
2026-05-26 13:40:00,F01,TRAP-A,31.63,63.61,7.49,0.0
2026-05-26 13:50:00,F01,TRAP-A,32.48,60.28,9.52,0.0
2026-05-26 14:00:00,F01,TRAP-A,31.98,67.03,8.03,8.74
2026-05-26 14:10:00,F01,TRAP-A,30.81,65.26,13.91,0.0
2026-05-26 14:20:00,F01,TRAP-A,33.47,66.47,6.38,0.0
2026-05-26 14:30:00,F01,TRAP-A,31.67,61.83,6.88,0.0
2026-05-26 14:40:00,F01,TRAP-A,32.44,64.3,6.59,0.0
2026-05-26 14:50:00,F01,TRAP-A,31.26,63.89,6.07,0.0
2026-05-26 15:00:00,F01,TRAP-A,31.76,66.38,20.1,0.0
2026-05-26 15:10:00,F01,TRAP-A,31.95,66.65,6.49,0.0
2026-05-26 15:20:00,F01,TRAP-A,32.18,64.45,13.37,0.0
2026-05-26 15:30:00,F01,TRAP-A,31.98,60.42,6.28,0.0
2026-05-26 15:40:00,F01,TRAP-A,31.75,68.93,5.38,0.0
2026-05-26 15:50:00,F01,TRAP-A,30.71,66.17,4.98,0.0
2026-05-26 16:00:00,F01,TRAP-A,30.41,63.58,10.32,0.0
2026-05-26 16:10:00,F01,TRAP-A,31.03,66.47,4.53,0.0
2026-05-26 16:20:00,F01,TRAP-A,31.4,62.04,14.36,0.0
2026-05-26 16:30:00,F01,TRAP-A,30.36,68.85,5.91,0.0
2026-05-26 16:40:00,F01,TRAP-A,31.26,62.95,5.08,0.0
2026-05-26 16:50:00,F01,TRAP-A,31.44,66.52,7.05,0.0
2026-05-26 17:00:00,F01,TRAP-A,29.41,68.14,4.55,0.0
2026-05-26 17:10:00,F01,TRAP-A,29.33,70.6,4.31,0.0
2026-05-26 17:20:00,F01,TRAP-A,29.74,68.77,9.33,0.0
2026-05-26 17:30:00,F01,TRAP-A,29.94,70.61,5.69,0.0
2026-05-26 17:40:00,F01,TRAP-A,29.12,69.48,6.2,0.0
2026-05-26 17:50:00,F01,TRAP-A,30.45,70.02,4.59,0.0
2026-05-26 18:00:00,F01,TRAP-A,29.54,70.88,4.19,0.0
2026-05-26 18:10:00,F01,TRAP-A,29.06,70.77,5.38,0.0
2026-05-26 18:20:00,F01,TRAP-A,27.7,67.61,6.14,0.0
2026-05-26 18:30:00,F01,TRAP-A,27.62,70.51,8.39,0.0
2026-05-26 18:40:00,F01,TRAP-A,28.71,73.66,6.16,0.0
2026-05-26 18:50:00,F01,TRAP-A,26.59,73.05,8.68,0.0
2026-05-26 19:00:00,F01,TRAP-A,28.92,73.91,4.52,0.0
2026-05-26 19:10:00,F01,TRAP-A,27.79,74.13,4.4,0.0
2026-05-26 19:20:00,F01,TRAP-A,30.32,73.42,4.78,0.0
2026-05-26 19:30:00,F01,TRAP-A,29.38,75.0,8.76,0.0
2026-05-26 19:40:00,F01,TRAP-A,27.19,76.11,8.67,0.0
2026-05-26 19:50:00,F01,TRAP-A,27.05,77.55,4.93,0.0
2026-05-26 20:00:00,F01,TRAP-A,27.74,79.17,4.66,0.0
2026-05-26 20:10:00,F01,TRAP-A,28.11,78.39,8.12,0.0
2026-05-26 20:20:00,F01,TRAP-A,25.24,76.92,10.55,0.0
2026-05-26 20:30:00,F01,TRAP-A,24.93,76.65,9.07,0.0
2026-05-26 20:40:00,F01,TRAP-A,25.67,87.28,5.65,0.0
2026-05-26 20:50:00,F01,TRAP-A,26.44,78.61,7.71,0.0
2026-05-26 21:00:00,F01,TRAP-A,26.18,80.77,9.46,0.0
2026-05-26 21:10:00,F01,TRAP-A,26.45,83.98,6.22,0.0
2026-05-26 21:20:00,F01,TRAP-A,24.45,84.21,7.72,0.0
2026-05-26 21:30:00,F01,TRAP-A,23.37,85.22,6.74,5.8
2026-05-26 21:40:00,F01,TRAP-A,25.73,83.4,6.51,0.0
2026-05-26 21:50:00,F01,TRAP-A,24.21,85.69,16.37,0.0
2026-05-26 22:00:00,F01,TRAP-A,23.09,85.82,13.35,0.0
2026-05-26 22:10:00,F01,TRAP-A,24.65,85.44,7.97,0.0
2026-05-26 22:20:00,F01,TRAP-A,25.01,87.37,6.8,0.0
2026-05-26 22:30:00,F01,TRAP-A,24.12,89.92,10.42,0.0
2026-05-26 22:40:00,F01,TRAP-A,23.7,87.73,7.57,0.0
2026-05-26 22:50:00,F01,TRAP-A,23.79,88.23,7.4,0.0
2026-05-26 23:00:00,F01,TRAP-A,23.48,91.41,8.45,0.0
2026-05-26 23:10:00,F01,TRAP-A,22.57,91.59,9.45,0.0
2026-05-26 23:20:00,F01,TRAP-A,22.94,93.57,7.66,0.0
2026-05-26 23:30:00,F01,TRAP-A,23.81,85.62,10.07,0.0
2026-05-26 23:40:00,F01,TRAP-A,23.54,92.66,7.75,0.0
2026-05-26 23:50:00,F01,TRAP-A,23.31,92.26,14.55,0.0
2026-05-27 00:00:00,F01,TRAP-A,22.28,88.87,15.66,0.0
2026-05-27 00:10:00,F01,TRAP-A,22.84,92.02,12.19,0.0
2026-05-27 00:20:00,F01,TRAP-A,21.16,94.3,10.28,0.0
2026-05-27 00:30:00,F01,TRAP-A,22.96,89.86,9.45,0.0
2026-05-27 00:40:00,F01,TRAP-A,23.9,93.27,12.83,0.0
2026-05-27 00:50:00,F01,TRAP-A,21.51,94.54,16.97,0.0
2026-05-27 01:00:00,F01,TRAP-A,22.17,89.86,9.6,0.0
2026-05-27 01:10:00,F01,TRAP-A,22.86,92.33,11.13,0.0
2026-05-27 01:20:00,F01,TRAP-A,23.56,93.56,10.55,0.0
2026-05-27 01:30:00,F01,TRAP-A,22.17,90.9,10.9,0.0
2026-05-27 01:40:00,F01,TRAP-A,21.96,90.76,11.3,0.0
2026-05-27 01:50:00,F01,TRAP-A,20.93,92.66,18.99,0.0
2026-05-27 02:00:00,F01,TRAP-A,22.58,95.0,10.94,0.0
2026-05-27 02:10:00,F01,TRAP-A,24.14,94.59,12.23,0.0
2026-05-27 02:20:00,F01,TRAP-A,22.74,90.77,19.41,0.0
2026-05-27 02:30:00,F01,TRAP-A,22.53,94.48,12.41,0.0
2026-05-27 02:40:00,F01,TRAP-A,22.84,90.65,16.59,0.0
2026-05-27 02:50:00,F01,TRAP-A,22.61,88.58,10.92,0.0
2026-05-27 03:00:00,F01,TRAP-A,22.02,91.52,20.04,0.0
2026-05-27 03:10:00,F01,TRAP-A,23.38,95.05,11.61,0.0
2026-05-27 03:20:00,F01,TRAP-A,22.97,93.67,22.82,0.0
2026-05-27 03:30:00,F01,TRAP-A,22.88,91.78,11.78,0.0
2026-05-27 03:40:00,F01,TRAP-A,22.17,90.47,13.07,0.0
2026-05-27 03:50:00,F01,TRAP-A,24.08,90.24,12.51,0.0
2026-05-27 04:00:00,F01,TRAP-A,23.66,91.17,13.19,0.0
2026-05-27 04:10:00,F01,TRAP-A,22.79,87.88,12.44,0.0
2026-05-27 04:20:00,F01,TRAP-A,24.15,89.31,21.73,0.0
2026-05-27 04:30:00,F01,TRAP-A,23.07,89.24,12.81,0.0
2026-05-27 04:40:00,F01,TRAP-A,22.96,85.99,14.95,0.0
2026-05-27 04:50:00,F01,TRAP-A,23.11,86.83,12.27,0.0
2026-05-27 05:00:00,F01,TRAP-A,22.44,89.5,17.09,0.0
2026-05-27 05:10:00,F01,TRAP-A,24.38,88.02,14.26,0.0
2026-05-27 05:20:00,F01,TRAP-A,22.69,86.72,23.6,0.0
2026-05-27 05:30:00,F01,TRAP-A,23.32,84.7,13.62,0.0
2026-05-27 05:40:00,F01,TRAP-A,22.81,90.39,12.64,0.0
2026-05-27 05:50:00,F01,TRAP-A,24.56,83.8,13.27,0.0
2026-05-27 06:00:00,F01,TRAP-A,24.68,85.96,16.01,0.0
2026-05-27 06:10:00,F01,TRAP-A,24.71,83.54,15.22,0.0
2026-05-27 06:20:00,F01,TRAP-A,24.32,84.26,16.5,0.0
2026-05-27 06:30:00,F01,TRAP-A,24.39,84.71,12.19,0.0
2026-05-27 06:40:00,F01,TRAP-A,25.89,79.52,14.54,0.0
2026-05-27 06:50:00,F01,TRAP-A,25.26,82.31,19.97,0.0
2026-05-27 07:00:00,F01,TRAP-A,26.14,84.67,12.19,0.0
2026-05-27 07:10:00,F01,TRAP-A,25.37,85.46,12.1,0.0
2026-05-27 07:20:00,F01,TRAP-A,26.42,80.09,15.52,0.0
2026-05-27 07:30:00,F01,TRAP-A,27.51,79.87,12.81,0.0
2026-05-27 07:40:00,F01,TRAP-A,27.13,84.64,14.83,0.0
2026-05-27 07:50:00,F01,TRAP-A,26.53,81.3,13.89,0.58
2026-05-27 08:00:00,F01,TRAP-A,27.26,76.27,24.26,0.0
2026-05-27 08:10:00,F01,TRAP-A,27.06,75.61,17.94,0.0
2026-05-27 08:20:00,F01,TRAP-A,27.46,78.89,14.65,0.0
2026-05-27 08:30:00,F01,TRAP-A,27.38,73.32,12.05,0.0
2026-05-27 08:40:00,F01,TRAP-A,27.71,77.93,11.94,0.0
2026-05-27 08:50:00,F01,TRAP-A,28.2,75.4,17.33,0.0
2026-05-27 09:00:00,F01,TRAP-A,27.43,75.23,13.43,0.0
2026-05-27 09:10:00,F01,TRAP-A,27.6,72.66,15.34,0.0
2026-05-27 09:20:00,F01,TRAP-A,27.48,71.12,12.32,0.0
2026-05-27 09:30:00,F01,TRAP-A,27.49,75.74,10.72,0.0
2026-05-27 09:40:00,F01,TRAP-A,27.98,70.87,11.47,0.0
2026-05-27 09:50:00,F01,TRAP-A,29.26,69.88,10.63,0.0
2026-05-27 10:00:00,F01,TRAP-A,28.59,70.13,14.52,0.0
2026-05-27 10:10:00,F01,TRAP-A,29.88,70.26,13.42,0.0
2026-05-27 10:20:00,F01,TRAP-A,29.66,66.66,9.92,0.0
2026-05-27 10:30:00,F01,TRAP-A,28.21,67.3,12.4,0.0
2026-05-27 10:40:00,F01,TRAP-A,30.46,66.67,15.54,0.0
2026-05-27 10:50:00,F01,TRAP-A,30.73,69.84,12.74,0.0
2026-05-27 11:00:00,F01,TRAP-A,29.43,65.04,11.13,0.0
2026-05-27 11:10:00,F01,TRAP-A,30.69,62.42,9.94,0.0
2026-05-27 11:20:00,F01,TRAP-A,29.8,61.47,15.19,0.0
2026-05-27 11:30:00,F01,TRAP-A,30.68,62.31,10.12,0.0
2026-05-27 11:40:00,F01,TRAP-A,29.71,69.01,14.1,0.0
2026-05-27 11:50:00,F01,TRAP-A,29.39,65.29,12.71,0.0
2026-05-27 12:00:00,F01,TRAP-A,30.62,66.17,13.03,0.0
2026-05-27 12:10:00,F01,TRAP-A,30.92,65.95,21.53,0.0
2026-05-27 12:20:00,F01,TRAP-A,30.78,64.47,11.74,0.0
2026-05-27 12:30:00,F01,TRAP-A,30.23,63.88,7.53,0.0
2026-05-27 12:40:00,F01,TRAP-A,30.93,66.45,7.94,0.0
